x (µm),y (µm),"C(x,y) (wt%)"
-56.0,33.0,1.3291790896504334
-55.0,33.0,1.3900960302002918
-54.0,33.0,1.3978693771911852
-53.0,33.0,1.4528792111830153
-52.0,33.0,1.4034975278002404
-51.0,33.0,1.4241938351984396
-50.0,33.0,1.5388917392339116
-49.0,33.0,1.4591254879610038
-48.0,33.0,1.5154488212055999
-47.0,33.0,1.600378526010896
-46.0,33.0,1.5109757806236095
-45.0,33.0,1.6475544693675737
-44.0,33.0,1.7911035191895395
-43.0,33.0,1.603858532570264
-42.0,33.0,1.7150302517935332
-41.0,33.0,1.7013192601198106
-40.0,33.0,1.7803594481973837
-39.0,33.0,1.8417304224927857
-38.0,33.0,1.7506527753447916
-37.0,33.0,1.9092296200815442
-36.0,33.0,1.95379791699196
-35.0,33.0,1.9476724593663353
-34.0,33.0,1.8956847966684787
-33.0,33.0,1.8787518506379663
-32.0,33.0,1.9188306615066695
-31.0,33.0,2.0488305462738405
-30.0,33.0,2.1057980062854234
-29.0,33.0,1.9881321945896842
-28.0,33.0,2.1440273820829874
-27.0,33.0,2.097386951797339
-26.0,33.0,2.1408582515561037
-25.0,33.0,2.0862558864380825
-24.0,33.0,2.187354011226284
-23.0,33.0,2.2379983935137497
-22.0,33.0,2.1703209532866907
-21.0,33.0,2.2635472873275977
-20.0,33.0,2.3629301848136963
-19.0,33.0,2.2481614292907235
-18.0,33.0,2.2801001259647045
-17.0,33.0,2.2940955675777333
-16.0,33.0,2.349497140500448
-15.0,33.0,2.37638262283778
-14.0,33.0,2.3545494890530714
-13.0,33.0,2.3609715768957225
-12.0,33.0,2.415454713146621
-11.0,33.0,2.4342626621846652
-10.0,33.0,2.372557687835238
-9.0,33.0,2.4245226344058373
-8.0,33.0,2.4484405467530905
-7.0,33.0,2.466109959455729
-6.0,33.0,2.4380083331531472
-5.0,33.0,2.5572441101124
-4.0,33.0,2.378611885288234
-3.0,33.0,2.5097434539509114
-2.0,33.0,2.4606925861714815
-1.0,33.0,2.455270414941833
0.0,33.0,2.4251609594483825
1.0,33.0,2.5808590750808214
2.0,33.0,2.384080494785656
3.0,33.0,2.5057018400655973
4.0,33.0,2.542059385499242
5.0,33.0,2.568810171034233
6.0,33.0,2.5213966643257884
7.0,33.0,2.540506089359866
8.0,33.0,2.5018642862031952
9.0,33.0,2.4195302170448088
10.0,33.0,2.390798692612682
11.0,33.0,2.3957722099357293
12.0,33.0,2.424776476293558
13.0,33.0,2.3801593659317644
14.0,33.0,2.4059410322738928
15.0,33.0,2.5163785481734022
16.0,33.0,2.2503860936311177
17.0,33.0,2.3637565601056436
18.0,33.0,2.358971441957547
19.0,33.0,2.361631209885649
20.0,33.0,2.2593073496747818
21.0,33.0,2.249797533900245
22.0,33.0,2.139700499901015
23.0,33.0,2.222149149954557
24.0,33.0,2.2178331812155694
25.0,33.0,2.2042969152430887
26.0,33.0,2.0741237291913532
27.0,33.0,2.195783603195191
28.0,33.0,1.9892828334123385
29.0,33.0,2.0426348465334905
30.0,33.0,2.0339954367526563
31.0,33.0,1.9758498720462603
32.0,33.0,1.9212075797678791
33.0,33.0,1.9580342189190802
34.0,33.0,1.9308996881707103
35.0,33.0,1.8828884756450621
36.0,33.0,1.8144332077132976
37.0,33.0,1.8607933303354254
38.0,33.0,1.8455314281858741
39.0,33.0,1.8200093661672685
40.0,33.0,1.7574036842754643
41.0,33.0,1.6398812207901672
42.0,33.0,1.685790667490653
43.0,33.0,1.7355037318677518
44.0,33.0,1.6692106427365516
45.0,33.0,1.5069039693525854
46.0,33.0,1.6850786677285143
47.0,33.0,1.6112219243098156
48.0,33.0,1.5580829033888532
49.0,33.0,1.4976131118735068
50.0,33.0,1.4938179990745732
51.0,33.0,1.5150710839109052
52.0,33.0,1.4497935369388284
53.0,33.0,1.4227746522011326
54.0,33.0,1.4242065263213288
55.0,33.0,1.349796018627377
56.0,33.0,1.3702858633020367
57.0,33.0,1.3244080598571315
58.0,33.0,1.30901355989073
59.0,33.0,1.3051736244212004
60.0,33.0,1.3240473416708274
61.0,33.0,1.3299819546192098
62.0,33.0,1.2947888854994838
63.0,33.0,1.1260826845310332
64.0,33.0,1.1674117531719739
65.0,33.0,1.1131335461441594
66.0,33.0,1.1587744651742629
67.0,33.0,1.2353395255565363
-66.0,34.0,1.078450595943201
-65.0,34.0,1.2056206929202247
-64.0,34.0,1.2661673321879363
-63.0,34.0,1.1787263394109078
-62.0,34.0,1.2823410333612004
-61.0,34.0,1.2545938841914854
-60.0,34.0,1.1946910256015106
-59.0,34.0,1.2131439910040718
-58.0,34.0,1.2027143363338089
-57.0,34.0,1.3526492474470595
-56.0,34.0,1.3536383103337357
-55.0,34.0,1.3240986170181028
-54.0,34.0,1.3549645604907767
-53.0,34.0,1.4415607901676244
-52.0,34.0,1.3984134032700055
-51.0,34.0,1.4775599811583278
-50.0,34.0,1.4633246717220896
-49.0,34.0,1.476189206172699
-48.0,34.0,1.542904789808936
-47.0,34.0,1.5534193757704917
-46.0,34.0,1.5951596683625167
-45.0,34.0,1.5647122923727041
-44.0,34.0,1.5842700471365179
-43.0,34.0,1.674065018866283
-42.0,34.0,1.6760442644332978
-41.0,34.0,1.7332604713469313
-40.0,34.0,1.7221086953090425
-39.0,34.0,1.6793339306118378
-38.0,34.0,1.729516640023657
-37.0,34.0,1.8349365279183143
-36.0,34.0,1.7713971751161228
-35.0,34.0,1.890479429848673
-34.0,34.0,1.9858281386686318
-33.0,34.0,1.9194776050025562
-32.0,34.0,1.9605066790379895
-31.0,34.0,1.8976888279383384
-30.0,34.0,1.9298076110631244
-29.0,34.0,2.0456871967942387
-28.0,34.0,2.0631888008685624
-27.0,34.0,2.0807030074842476
-26.0,34.0,2.182278144815497
-25.0,34.0,2.2071018272948097
-24.0,34.0,2.172538570631484
-23.0,34.0,2.2241316467170056
-22.0,34.0,2.1828552387550886
-21.0,34.0,2.283020341190278
-20.0,34.0,2.1650997043518037
-19.0,34.0,2.3335203447079516
-18.0,34.0,2.3005275530961526
-17.0,34.0,2.3916789708162707
-16.0,34.0,2.3717191992210775
-15.0,34.0,2.3145235456685165
-14.0,34.0,2.2957141383852333
-13.0,34.0,2.3943516379958565
-12.0,34.0,2.4605323202430425
-11.0,34.0,2.3406576362542864
-10.0,34.0,2.4135583257632995
-9.0,34.0,2.356560815898257
-8.0,34.0,2.4463038920790354
-7.0,34.0,2.422256020158981
-6.0,34.0,2.425413798592559
-5.0,34.0,2.510265072249404
-4.0,34.0,2.475458661307676
-3.0,34.0,2.3860820911522516
-2.0,34.0,2.3646023312917572
-1.0,34.0,2.460699758388962
0.0,34.0,2.4873881119668892
1.0,34.0,2.484468416428235
2.0,34.0,2.5803418925053245
3.0,34.0,2.416842124223759
4.0,34.0,2.46461007575068
5.0,34.0,2.4267112197508443
6.0,34.0,2.4234972092570524
7.0,34.0,2.525914401125491
8.0,34.0,2.3900129913811696
9.0,34.0,2.5366673167458376
10.0,34.0,2.418622009973587
11.0,34.0,2.3927563216099714
12.0,34.0,2.3353370171072525
13.0,34.0,2.347231376274576
14.0,34.0,2.343049314923731
15.0,34.0,2.2878107387804425
16.0,34.0,2.290768101445556
17.0,34.0,2.2916087745580613
18.0,34.0,2.2102463655156543
19.0,34.0,2.3231250241071932
20.0,34.0,2.1662834078926867
21.0,34.0,2.22113313434834
22.0,34.0,2.2094811324952834
23.0,34.0,2.1378661629082996
24.0,34.0,2.1303588848820043
25.0,34.0,2.1557163211950403
26.0,34.0,2.133790637143563
27.0,34.0,2.0690149573751846
28.0,34.0,2.022745074899026
29.0,34.0,2.093877813908205
30.0,34.0,2.080322271050372
31.0,34.0,1.9371195714478975
32.0,34.0,1.993390095041227
33.0,34.0,1.978869913581569
34.0,34.0,2.0153631050653296
35.0,34.0,1.883653577238953
36.0,34.0,1.8395516338185744
37.0,34.0,1.833149146862005
38.0,34.0,1.779816034041865
39.0,34.0,1.8244717835130126
40.0,34.0,1.718816715628881
41.0,34.0,1.7066588750090472
42.0,34.0,1.626492298419492
43.0,34.0,1.6740029225063282
44.0,34.0,1.6085045957563
45.0,34.0,1.6509910080962733
46.0,34.0,1.567443278370712
47.0,34.0,1.5558355735437766
48.0,34.0,1.4838506614018958
49.0,34.0,1.5222733606954595
50.0,34.0,1.4733493752729971
51.0,34.0,1.5239500391143241
52.0,34.0,1.3976358874405388
53.0,34.0,1.4031089619990187
54.0,34.0,1.3522772300696313
55.0,34.0,1.3235749444083544
56.0,34.0,1.332138242475526
57.0,34.0,1.353833829721825
58.0,34.0,1.3244145009741113
59.0,34.0,1.1840410259028542
60.0,34.0,1.243352975302978
61.0,34.0,1.2940212515869296
62.0,34.0,1.2352794156459086
63.0,34.0,1.333993426441695
64.0,34.0,1.1801106169020124
65.0,34.0,1.1953079455451412
66.0,34.0,1.1977854928343705
-66.0,35.0,1.1438232966998012
-65.0,35.0,1.141805926597888
-64.0,35.0,1.2422903220841153
-63.0,35.0,1.2414062789287608
-62.0,35.0,1.1645647310039866
-61.0,35.0,1.187277372895914
-60.0,35.0,1.2632826855828965
-59.0,35.0,1.4005855824611853
-58.0,35.0,1.2662998631729112
-57.0,35.0,1.2723063471853502
-56.0,35.0,1.3732235146422826
-55.0,35.0,1.4213817868951146
-54.0,35.0,1.289328483249388
-53.0,35.0,1.4211304266119744
-52.0,35.0,1.4716007531851432
-51.0,35.0,1.43126183024887
-50.0,35.0,1.4917718129278463
-49.0,35.0,1.5228598540522207
-48.0,35.0,1.470223097884743
-47.0,35.0,1.4869551696480932
-46.0,35.0,1.4938989258786102
-45.0,35.0,1.649193442989073
-44.0,35.0,1.5962450071967882
-43.0,35.0,1.691015962069583
-42.0,35.0,1.7589897225648818
-41.0,35.0,1.7199900413154747
-40.0,35.0,1.7385928650523557
-39.0,35.0,1.7200600026943342
-38.0,35.0,1.7581499671716592
-37.0,35.0,1.8642068490356953
-36.0,35.0,1.8193462611660915
-35.0,35.0,1.758528352698528
-34.0,35.0,1.9299606972610253
-33.0,35.0,1.8958565654723274
-32.0,35.0,1.8648349748059798
-31.0,35.0,1.9216473669009102
-30.0,35.0,2.130479818786808
-29.0,35.0,1.974238614228238
-28.0,35.0,2.088579719882961
-27.0,35.0,2.012102809945659
-26.0,35.0,2.126603057829038
-25.0,35.0,2.0564043333975097
-24.0,35.0,2.049486199282996
-23.0,35.0,2.065667795653999
-22.0,35.0,2.15168902283253
-21.0,35.0,2.1955010502582
-20.0,35.0,2.2186647045105015
-19.0,35.0,2.2666645100310068
-18.0,35.0,2.211105855358386
-17.0,35.0,2.264113232636647
-16.0,35.0,2.260924006057348
-15.0,35.0,2.317202591319473
-14.0,35.0,2.2989973405638375
-13.0,35.0,2.2847531267893
-12.0,35.0,2.340238560418551
-11.0,35.0,2.380974493754421
-10.0,35.0,2.359431595625679
-9.0,35.0,2.338597014126829
-8.0,35.0,2.462053482899445
-7.0,35.0,2.4511487627766235
-6.0,35.0,2.430495149806969
-5.0,35.0,2.404691683632339
-4.0,35.0,2.3763189116822163
-3.0,35.0,2.3734442659566333
-2.0,35.0,2.466670496388542
-1.0,35.0,2.452318428996832
0.0,35.0,2.447953116114421
1.0,35.0,2.3928420891610096
2.0,35.0,2.4382218923488743
3.0,35.0,2.3719602361605
4.0,35.0,2.3551449244058595
5.0,35.0,2.4771447469882957
6.0,35.0,2.368689038109615
7.0,35.0,2.4564522224340704
8.0,35.0,2.397522898276686
9.0,35.0,2.369789668196583
10.0,35.0,2.3499815272516646
11.0,35.0,2.389768409974424
12.0,35.0,2.409356982776817
13.0,35.0,2.3549533349407406
14.0,35.0,2.311692390496187
15.0,35.0,2.3562865535156168
16.0,35.0,2.262196211445103
17.0,35.0,2.310241551785562
18.0,35.0,2.165858184769785
19.0,35.0,2.221877898868516
20.0,35.0,2.3224027708380865
21.0,35.0,2.1877616384335643
22.0,35.0,2.115880677515587
23.0,35.0,2.0770517392996526
24.0,35.0,2.183631403900414
25.0,35.0,2.250195317961655
26.0,35.0,1.9594109648386908
27.0,35.0,2.0469788707847933
28.0,35.0,1.8782412100305623
29.0,35.0,2.046719274690167
30.0,35.0,2.007639578089607
31.0,35.0,1.96036297480879
32.0,35.0,1.8986937485886621
33.0,35.0,1.8128802951049086
34.0,35.0,1.8573634544162205
35.0,35.0,1.7644277428545272
36.0,35.0,1.8085882557168396
37.0,35.0,1.8217185810809788
38.0,35.0,1.7861075715906274
39.0,35.0,1.6861909986893575
40.0,35.0,1.690608168351519
41.0,35.0,1.6763106289426826
42.0,35.0,1.644255214407281
43.0,35.0,1.595685170706161
44.0,35.0,1.6878588657483933
45.0,35.0,1.5967918769876788
46.0,35.0,1.5742001577647031
47.0,35.0,1.5165012684637995
48.0,35.0,1.4160958870590075
49.0,35.0,1.4213939177572454
50.0,35.0,1.5635748729542687
51.0,35.0,1.5039359582749543
52.0,35.0,1.4438595623804724
53.0,35.0,1.4559075573847777
54.0,35.0,1.3949632802956067
55.0,35.0,1.3130231646720152
56.0,35.0,1.2944959598335477
57.0,35.0,1.337965200462506
58.0,35.0,1.3072574308667773
59.0,35.0,1.2409181759272032
60.0,35.0,1.2139915259216771
61.0,35.0,1.1794316499846809
62.0,35.0,1.2252638227984334
63.0,35.0,1.1748159161203886
64.0,35.0,1.1300794917648203
65.0,35.0,1.1171210283875443
66.0,35.0,1.1129307813349647
-65.0,36.0,1.1747608328122732
-64.0,36.0,1.1485882528412859
-63.0,36.0,1.305735493883745
-62.0,36.0,1.1693959866105652
-61.0,36.0,1.2041802359040152
-60.0,36.0,1.2809468377288165
-59.0,36.0,1.3535240640887642
-58.0,36.0,1.2910462626095327
-57.0,36.0,1.2190446251163984
-56.0,36.0,1.3986389033877886
-55.0,36.0,1.336849088247987
-54.0,36.0,1.378192110167546
-53.0,36.0,1.4626504217486216
-52.0,36.0,1.3862691977769146
-51.0,36.0,1.3662334992045193
-50.0,36.0,1.479515506993695
-49.0,36.0,1.4608741802835883
-48.0,36.0,1.5271785380743543
-47.0,36.0,1.5534726374964152
-46.0,36.0,1.4242424946857202
-45.0,36.0,1.5364198944036047
-44.0,36.0,1.5679479726386754
-43.0,36.0,1.5879169903762094
-42.0,36.0,1.6143882405797574
-41.0,36.0,1.6611180959749814
-40.0,36.0,1.6895783321028097
-39.0,36.0,1.685911773806378
-38.0,36.0,1.7344914080272857
-37.0,36.0,1.768473361069738
-36.0,36.0,1.843104148601252
-35.0,36.0,1.7762152827371667
-34.0,36.0,1.867944057720036
-33.0,36.0,1.9187731333189768
-32.0,36.0,1.899300285035587
-31.0,36.0,1.8827343800592533
-30.0,36.0,1.9768061138787298
-29.0,36.0,1.921197139683396
-28.0,36.0,1.9995139076836288
-27.0,36.0,2.008783910111178
-26.0,36.0,2.1088697585523897
-25.0,36.0,2.043299569447448
-24.0,36.0,2.051586887328576
-23.0,36.0,2.161504110442575
-22.0,36.0,2.1813861146755333
-21.0,36.0,2.159042721420779
-20.0,36.0,2.179788465711699
-19.0,36.0,2.2429422062769038
-18.0,36.0,2.2139353761614626
-17.0,36.0,2.2109426008371873
-16.0,36.0,2.2164540287680734
-15.0,36.0,2.2376375233973045
-14.0,36.0,2.1656353556123915
-13.0,36.0,2.2373708893094895
-12.0,36.0,2.3141465967466286
-11.0,36.0,2.279103819831865
-10.0,36.0,2.2994587623181872
-9.0,36.0,2.3689744017677
-8.0,36.0,2.2700426746228257
-7.0,36.0,2.28944923124388
-6.0,36.0,2.3785294155829346
-5.0,36.0,2.375082617462996
-4.0,36.0,2.376583639303218
-3.0,36.0,2.471417428418009
-2.0,36.0,2.3952744844363956
-1.0,36.0,2.3560092022128685
0.0,36.0,2.379357029561934
1.0,36.0,2.33170358881537
2.0,36.0,2.386580498586338
3.0,36.0,2.5200927202765246
4.0,36.0,2.3397612192445685
5.0,36.0,2.414307744460234
6.0,36.0,2.378709806362305
7.0,36.0,2.3488413101804504
8.0,36.0,2.3036650319862138
9.0,36.0,2.398038966405119
10.0,36.0,2.3717133656108746
11.0,36.0,2.354000031512325
12.0,36.0,2.275910790624576
13.0,36.0,2.2983914909657215
14.0,36.0,2.2664521925762573
15.0,36.0,2.234926233324632
16.0,36.0,2.2344075101651724
17.0,36.0,2.2173261410085
18.0,36.0,2.1870528920894707
19.0,36.0,2.092301909689693
20.0,36.0,2.2223188683547352
21.0,36.0,2.201385409635293
22.0,36.0,2.0078148965311082
23.0,36.0,2.094166223584682
24.0,36.0,2.070001658884485
25.0,36.0,2.1400999631010373
26.0,36.0,1.9754409248489369
27.0,36.0,2.0396224378846455
28.0,36.0,2.027604036549907
29.0,36.0,1.9704853555702082
30.0,36.0,1.9455991692504457
31.0,36.0,1.9065613006527926
32.0,36.0,1.8877887633144839
33.0,36.0,1.860166780702726
34.0,36.0,1.7704249964910865
35.0,36.0,1.7845928187710995
36.0,36.0,1.7881000988297393
37.0,36.0,1.8001165333911646
38.0,36.0,1.772492692330323
39.0,36.0,1.7832313479946018
40.0,36.0,1.668657407814489
41.0,36.0,1.5596203559215762
42.0,36.0,1.5297838347930262
43.0,36.0,1.6015661021939818
44.0,36.0,1.6518523345440155
45.0,36.0,1.532590831720189
46.0,36.0,1.5994393549220516
47.0,36.0,1.5030397468967454
48.0,36.0,1.483768902200896
49.0,36.0,1.5129400057453644
50.0,36.0,1.4263756384936217
51.0,36.0,1.4500002299698482
52.0,36.0,1.444031432575418
53.0,36.0,1.4425211988435915
54.0,36.0,1.342063949104219
55.0,36.0,1.4827479058234099
56.0,36.0,1.3535304156380144
57.0,36.0,1.3415162430398448
58.0,36.0,1.296679557267423
59.0,36.0,1.2300289186869469
60.0,36.0,1.266428622617981
61.0,36.0,1.2828774630177489
62.0,36.0,1.15774085448276
63.0,36.0,1.282971561445402
64.0,36.0,1.150793411696378
65.0,36.0,1.170196669400294
-65.0,37.0,1.2038967760813764
-64.0,37.0,1.1320853865383793
-63.0,37.0,1.238271290160991
-62.0,37.0,1.2320871241879134
-61.0,37.0,1.1826464974019073
-60.0,37.0,1.249060614864974
-59.0,37.0,1.1352597385540484
-58.0,37.0,1.2307199578983132
-57.0,37.0,1.292890867578103
-56.0,37.0,1.2863215621894641
-55.0,37.0,1.3164903765912621
-54.0,37.0,1.3135979809481173
-53.0,37.0,1.3862949382551624
-52.0,37.0,1.4087012747238599
-51.0,37.0,1.3060974357447799
-50.0,37.0,1.4479095850847714
-49.0,37.0,1.5052353322044565
-48.0,37.0,1.4048797879331365
-47.0,37.0,1.583431188790195
-46.0,37.0,1.4918560027087655
-45.0,37.0,1.5719812995761122
-44.0,37.0,1.5912193426896848
-43.0,37.0,1.5777872112311244
-42.0,37.0,1.610385397193555
-41.0,37.0,1.6134048730519703
-40.0,37.0,1.6847064636969944
-39.0,37.0,1.6890454672469957
-38.0,37.0,1.7116870065954286
-37.0,37.0,1.6629843683301235
-36.0,37.0,1.7675521772621214
-35.0,37.0,1.7549447332743688
-34.0,37.0,1.8446902541048826
-33.0,37.0,1.8226518491858923
-32.0,37.0,1.8069422064506047
-31.0,37.0,1.8407399769781754
-30.0,37.0,1.910946842839372
-29.0,37.0,1.866382283633835
-28.0,37.0,2.0132052963543376
-27.0,37.0,2.069179347655075
-26.0,37.0,2.105387995808164
-25.0,37.0,1.9997621659152311
-24.0,37.0,2.0612662252662677
-23.0,37.0,2.0333452477717824
-22.0,37.0,2.0742992695769233
-21.0,37.0,2.141581911190576
-20.0,37.0,2.202370376615593
-19.0,37.0,2.230781925865203
-18.0,37.0,2.160969808106402
-17.0,37.0,2.131909595731229
-16.0,37.0,2.190157004276841
-15.0,37.0,2.1877517425579915
-14.0,37.0,2.296861920186851
-13.0,37.0,2.2643773593504983
-12.0,37.0,2.2982340524267437
-11.0,37.0,2.236362515516647
-10.0,37.0,2.2735617756496875
-9.0,37.0,2.319515684753941
-8.0,37.0,2.240114128674666
-7.0,37.0,2.3452175885777713
-6.0,37.0,2.2844210954415805
-5.0,37.0,2.284959431946084
-4.0,37.0,2.3433897986340306
-3.0,37.0,2.26059692470393
-2.0,37.0,2.2814731264592516
-1.0,37.0,2.2941472545827213
0.0,37.0,2.346670829553637
1.0,37.0,2.3777600670391252
2.0,37.0,2.2764161208091425
3.0,37.0,2.3754815118039176
4.0,37.0,2.3609985862887455
5.0,37.0,2.231603858318898
6.0,37.0,2.265069877166271
7.0,37.0,2.322081485438375
8.0,37.0,2.2877586353123824
9.0,37.0,2.269146773577495
10.0,37.0,2.3124450045947786
11.0,37.0,2.391466670459313
12.0,37.0,2.1685331896770306
13.0,37.0,2.2475488256905
14.0,37.0,2.2538727422716858
15.0,37.0,2.084796737266108
16.0,37.0,2.1728559157448704
17.0,37.0,2.1880941940040786
18.0,37.0,2.187711339755998
19.0,37.0,2.091242703801105
20.0,37.0,2.185667371946114
21.0,37.0,2.157342792724354
22.0,37.0,2.0543931937915216
23.0,37.0,2.0376736842871828
24.0,37.0,2.0083398632985605
25.0,37.0,2.0915587858749003
26.0,37.0,1.9805515220665586
27.0,37.0,1.998217089247151
28.0,37.0,1.9074387623217788
29.0,37.0,1.984696197434676
30.0,37.0,1.9454186666436366
31.0,37.0,1.9291905459541827
32.0,37.0,1.8489071242348627
33.0,37.0,1.7777569901033046
34.0,37.0,1.8229854249415707
35.0,37.0,1.818671997581255
36.0,37.0,1.7778862740926316
37.0,37.0,1.7398836305773533
38.0,37.0,1.7120645127394643
39.0,37.0,1.664718931619011
40.0,37.0,1.6265552717316094
41.0,37.0,1.6729044814001588
42.0,37.0,1.6457993172928753
43.0,37.0,1.548072039316053
44.0,37.0,1.6190263205186897
45.0,37.0,1.5908597460474336
46.0,37.0,1.4674175013860609
47.0,37.0,1.4805567939202833
48.0,37.0,1.508529685247444
49.0,37.0,1.4010006088359956
50.0,37.0,1.4074389851431914
51.0,37.0,1.3764665281606188
52.0,37.0,1.3879022259527816
53.0,37.0,1.44805259100837
54.0,37.0,1.3674756216794315
55.0,37.0,1.314550002460705
56.0,37.0,1.2973530879854112
57.0,37.0,1.3404841889029984
58.0,37.0,1.3075146354363512
59.0,37.0,1.3127681067468568
60.0,37.0,1.2167948220860025
61.0,37.0,1.2526249870806088
62.0,37.0,1.2073010056663083
63.0,37.0,1.219187580098094
64.0,37.0,1.1319788895858238
65.0,37.0,1.1343987622513276
-64.0,38.0,1.0941990939623436
-63.0,38.0,1.0937792792562855
-62.0,38.0,1.258328475951558
-61.0,38.0,1.2394510485409718
-60.0,38.0,1.3559904041237072
-59.0,38.0,1.2631995231880382
-58.0,38.0,1.1755059565372101
-57.0,38.0,1.227492423292337
-56.0,38.0,1.2871115427947812
-55.0,38.0,1.296601041596135
-54.0,38.0,1.2670511247062415
-53.0,38.0,1.4036156144116105
-52.0,38.0,1.3907025934809076
-51.0,38.0,1.445736235881021
-50.0,38.0,1.4686051946173504
-49.0,38.0,1.4544089145754224
-48.0,38.0,1.4345464618359705
-47.0,38.0,1.5250601915429796
-46.0,38.0,1.5834045319056873
-45.0,38.0,1.4602090483285595
-44.0,38.0,1.6192702423705092
-43.0,38.0,1.6231154128175769
-42.0,38.0,1.620799782846943
-41.0,38.0,1.6298071545507773
-40.0,38.0,1.680507554997858
-39.0,38.0,1.7058692480601871
-38.0,38.0,1.7274914540591124
-37.0,38.0,1.7149312414953781
-36.0,38.0,1.7040932250829042
-35.0,38.0,1.7837090426734856
-34.0,38.0,1.8711530829441094
-33.0,38.0,1.9213808150708431
-32.0,38.0,1.79536418384416
-31.0,38.0,1.8221796607311056
-30.0,38.0,1.8774211863128083
-29.0,38.0,1.8737300299455455
-28.0,38.0,2.0356903000706494
-27.0,38.0,1.9601881905810294
-26.0,38.0,1.9833173690202104
-25.0,38.0,1.997594363786628
-24.0,38.0,2.016540482286009
-23.0,38.0,1.9821919783773343
-22.0,38.0,2.091714077285658
-21.0,38.0,2.0412649501793894
-20.0,38.0,2.059737655711384
-19.0,38.0,2.089510277237057
-18.0,38.0,2.1219083885822094
-17.0,38.0,2.1643456086166055
-16.0,38.0,2.178688148507291
-15.0,38.0,2.16851909192075
-14.0,38.0,2.1280391193230557
-13.0,38.0,2.187117012684484
-12.0,38.0,2.2738044867271494
-11.0,38.0,2.3017835999938803
-10.0,38.0,2.2172455426347626
-9.0,38.0,2.203985155579004
-8.0,38.0,2.2018877597332516
-7.0,38.0,2.3217018117231416
-6.0,38.0,2.302568933409461
-5.0,38.0,2.3093559985064886
-4.0,38.0,2.2332617812600777
-3.0,38.0,2.309834537974834
-2.0,38.0,2.2826014897932323
-1.0,38.0,2.261462460687568
0.0,38.0,2.2729642402639754
1.0,38.0,2.324595036890898
2.0,38.0,2.2734065742092877
3.0,38.0,2.2779109203083454
4.0,38.0,2.309043563923645
5.0,38.0,2.2587805293894148
6.0,38.0,2.3432262420097185
7.0,38.0,2.3157811328834663
8.0,38.0,2.2549237420915906
9.0,38.0,2.268684942984
10.0,38.0,2.162551650669556
11.0,38.0,2.2569345502482423
12.0,38.0,2.2403281639812915
13.0,38.0,2.2473659072191303
14.0,38.0,2.1817977546302747
15.0,38.0,2.2940372379714686
16.0,38.0,2.1641745000511983
17.0,38.0,2.0669233531811106
18.0,38.0,2.215029958424826
19.0,38.0,2.178516421232337
20.0,38.0,2.054989980277505
21.0,38.0,2.176163805248633
22.0,38.0,2.0833511093676695
23.0,38.0,2.02034989358057
24.0,38.0,2.096836190113794
25.0,38.0,1.8782373084989685
26.0,38.0,2.01190853466993
27.0,38.0,1.9467683943574952
28.0,38.0,1.9551271589839583
29.0,38.0,1.936016629633458
30.0,38.0,1.8056787455905707
31.0,38.0,1.8896933996149492
32.0,38.0,1.9071961365468284
33.0,38.0,1.8589262851971802
34.0,38.0,1.758208669247467
35.0,38.0,1.8094985358895224
36.0,38.0,1.7308930623726662
37.0,38.0,1.676255034084726
38.0,38.0,1.73134895288397
39.0,38.0,1.5349026711620182
40.0,38.0,1.7186337450243199
41.0,38.0,1.5650966986500776
42.0,38.0,1.574930898947419
43.0,38.0,1.6517212400814287
44.0,38.0,1.4637929251119695
45.0,38.0,1.6100803081386899
46.0,38.0,1.4804831339756557
47.0,38.0,1.4190367228196092
48.0,38.0,1.3823313802519595
49.0,38.0,1.4436124600734563
50.0,38.0,1.3813069598915375
51.0,38.0,1.37652748769763
52.0,38.0,1.5227788634202868
53.0,38.0,1.422748710375666
54.0,38.0,1.399994984231579
55.0,38.0,1.3880318550707067
56.0,38.0,1.2244541164001286
57.0,38.0,1.220065379459092
58.0,38.0,1.304896278596234
59.0,38.0,1.310741513470095
60.0,38.0,1.2487406536397518
61.0,38.0,1.2536553218130935
62.0,38.0,1.242050119267233
63.0,38.0,1.1844251633825384
64.0,38.0,1.2105755353966998
-64.0,39.0,1.1058474147338786
-63.0,39.0,1.148538259838767
-62.0,39.0,1.0709331038590135
-61.0,39.0,1.213213325318745
-60.0,39.0,1.1930005370560244
-59.0,39.0,1.2038951272517993
-58.0,39.0,1.21584759889536
-57.0,39.0,1.2993336078118993
-56.0,39.0,1.3443603074350206
-55.0,39.0,1.2854223983807564
-54.0,39.0,1.239437542838264
-53.0,39.0,1.2729479234968317
-52.0,39.0,1.3191467205564258
-51.0,39.0,1.3569550642098396
-50.0,39.0,1.455092985741565
-49.0,39.0,1.4446261173267863
-48.0,39.0,1.4141044233321995
-47.0,39.0,1.4528190108773211
-46.0,39.0,1.5137006295235291
-45.0,39.0,1.496323149474317
-44.0,39.0,1.4372323148541728
-43.0,39.0,1.5853281659203822
-42.0,39.0,1.6702079209340206
-41.0,39.0,1.6365359948744829
-40.0,39.0,1.6216013238912819
-39.0,39.0,1.7076332928250488
-38.0,39.0,1.7212928233441616
-37.0,39.0,1.6324412276201856
-36.0,39.0,1.7913181972289358
-35.0,39.0,1.7622018623604623
-34.0,39.0,1.7580221825210605
-33.0,39.0,1.8148328933640216
